http://containers/10.60.38.181/sock-shop/user-db/profile	[0.001480166552667142, 0.0157908147804005, -0.001327784612452015, 0.14140325957849828, 1.1231343024960186e-07, 1.1137069468296873e-05, -0.1570428874853881, 0.15571521517161213, 0.17268121915231796, 0.001481362880045236, -0.14141688779238315, -0.00132778461244083, -0.15690152901780569, 0.15704157883382547, 0.14140456694388998, -0.001327772077450876, -0.01563833180382319, 0.1570416922952728, -0.01563962788280829, 0.0014813628800576586, 0.0013276723016692924, 0.1726800116754019, 1.1232429126769401e-07, -0.14139223609524326, 0.1558686811272964, 0.15571391908065355, -0.0011865385936994828, 0.015497084510874705, 0.1570428887583013, -0.0013277721900009296, -0.0014566986210944957, 0.0013154524787979656, 0.0013277847386162103, 0.15719646573974716, -0.0011743199335979423, -0.0013401043141960784, -0.1557151027349025, -0.1570428735259438, 1.307490286655051e-06, -0.01563831913055269, -1.1949285489784791e-06, 0.0014691430584690965, -0.1570429997975604, 1.26207712994711e-09, -0.1414045680932717, 0.0013277970374055135, 0.00015369057840077142, -0.15718413489112787, 0.0013277720531185457, -0.1570416924334269, 0.0013289795422602988, -1.1950545964448438e-06, -0.15704277643554382, 0.15703044303728542, -0.15704180347015737, -0.15704158011999653, 0.15719538301056948, 0.01563833169102369, 0.1570428874734008, 1.1231193381585316e-07, -0.001340115462451288, 1.274051886483783e-09, 0.01562598714464058, -1.233212268630111e-05, -0.0013153401788515643, -0.15703044302781294, -1.3959563438210173e-08, -0.01563820681849961, -0.0014690307451455682, 0.1557027834101583, -1.2332121559930817e-05, -1.2331998018644021e-05, 0.15704288619909804, -0.01562599967976096, 0.0013289796549420146, 0.15571510169830818, -0.14155695130640006, 0.14139212365841444, -0.15705402454286788, 0.1414045569546083, 1.2319575566207567e-05, -0.15704288874758446, 0.14140348548875065, 0.015638319255220343, 1.2319573062643288e-05, 1.2466213011150982e-15, -0.14140326085391527, -0.1726811941924812, -0.0013154523661162499, 0.01563820681849961, -1.1231068818836203e-07, -0.0011742064721507193, -0.15571510285958393, 0.14155695016773515, 0.0013289796670485556, -1.1963275221615406e-06, -0.1570428887475832, 0.0013389216844352698, -0.0001412461314355119, -0.0013277971621937705]
http://pods/10.60.38.181/sock-shop/carts-db-64b6cc584f-zd6zz/deployed_in	[0.19904858380140086, -0.021066502837866805, 4.5178755290513006e-10, -0.02078635489410585, -0.0027142888231732496, 0.0027142897272452093, 0.0002801911447348221, -0.0027448363343384177, -3.0195539437057792e-05, 0.021346637739353948, -0.02106645141543945, -0.002714289722120926, -0.020783316329592863, 0.1987680883046318, 0.1987677323704721, 0.002461662858340864, -3.5587389132101776e-07, 3.558790548075852e-07, 0.20148233086782724, 0.021097049886793978, -0.19851850040721428, 4.7108456436977475e-08, 0.0002800969222089207, 0.1987711264121507, 0.0002495877964774394, 4.5134598944578524e-10, 0.02106953708841267, -0.199048587763011, 0.19874057108674825, 4.998144394022601e-11, -3.828744356247017e-15, -3.0425261623033533e-06, 0.021097049891961282, 4.363912339718012e-09, 0.19876808825981426, -0.002714289274555408, 0.021066498016510324, -0.19876772801172668, 0.002711250660510234, -4.358745013372363e-09, 0.021066498473019776, 3.085271159384102e-06, -3.0195539394014762e-05, 0.02134699792631353, 0.021349633558870203, 0.0002526351396876734, -0.021035947004999174, -0.19879863967309958, -3.5588417910193374e-07, -0.19876808825509998, 0.021066502837377554, 0.19876505355182808, -3.0551423651909384e-05, -0.0027112550188060263, 4.998521751535522e-11, 0.021035899495182076, 0.19877112691957582, 0.19904823182881046, 3.0386140844324513e-06, 0.02106614254402318, -0.021069532724058752, -3.034702373481044e-06, -3.5582907339674653e-07, 0.02078671468528159, -3.0555777233414125e-05, 0.002683737906501446, -0.0210970498415268, 0.0002801392206181702, -0.002714289275004243, -0.19877117442935335, -4.574040781311455e-10, -0.19876504527104513, -0.0027142417147606943, 0.19876804069440338, 5.042681407623625e-11, 3.0386144906103684e-06, 4.313477448866937e-09, 0.0002801436293484232, -3.558790509898747e-07, 0.1987650496401167, 0.1987986867815918, 5.0391042349426585e-11, 0.19876844413374484, 0.20148237707270014, 0.0027142892750442404, 0.021094015641375388, -2.755946061937236e-05, 0.021346642103223255, -0.19873753247225384, -3.0386149474557034e-06, 0.0, -0.0002801435794031482, -0.19876500253169616, 0.00027978769514867407, -0.00028013921545123004, 0.19879559669473243, -0.00028014362938381975, -0.02078600337896338, -0.002714640790639769, -0.00028013921590389355]
http://pods/10.60.38.181/sock-shop/orders-6496fcd6f7-fqnjt/deployed_in	[0.20456921439252962, -1.7667639929456236e-05, -0.2027243361569118, 1.8690843934125803e-07, -0.001829126232144417, 0.020556704431606482, -0.00016865556143125866, -0.0018272338420053276, 2.3084000633319818e-08, -0.018880643971880544, 0.018915792371911707, -0.018900041949371508, -0.20272452145725595, -0.20272452145552453, -0.018900225359322356, -0.0018254837428263065, 0.20270704260033695, -0.0018271907025658107, -0.001827233827767908, -0.018880832609130496, -0.0018446715976385489, -0.018729469008701292, 1.4389363956164237e-11, 0.001660283468768874, -0.0001707580918041452, 2.3231927989737524e-08, -0.018898126460675915, -1.868943503099511e-07, 0.020727439293515948, 0.001996054943746211, -0.1838262080862573, 0.2045342529010875, -0.01889831320899885, -0.018898315083555092, -0.0018273992329546915, 0.00016884086004256366, 0.2025556770949601, 0.00017075633608178219, 0.00016903125474788857, -1.9120025462627104e-06, -0.01890022883091737, 0.00016865570892675183, -1.8906915944899265e-09, -0.0018273990854793195, -0.0018272121929937771, 0.020556496048846448, 1.7665882324027325e-05, 0.0001688408744317813, 0.20272452319858744, -1.9135995850098657e-06, -1.766749215222113e-05, 0.018898500250809348, -0.00016884261749793876, -0.0019962418363633962, 0.0018272355561414317, -1.935236223784659e-06, 0.22162283466277213, -0.18384387574042585, -0.00016903124039165484, 0.0001688408744316125, 0.001827210595856337, 0.0018291259403725986, 1.9120025628278204e-06, -0.0018291260862833554, 0.0018272121912789282, -0.18384369058944372, -0.00016884100751946612, 0.2027244999668129, -0.00016902949730894352, -0.20255567899988963, 1.8921127566348876e-06, 0.20270706234613237, -1.8889770605755903e-09, 0.183828123443598, 0.202893550938426, -0.0016602817402418643, -0.01889829185175878, 0.2008992247545222, 1.7457661428369146e-05, -0.20289527606294405, 1.8516567323510952e-07, -0.18382620810049657, 0.018880830880620075, -0.18382622957497058, 0.018880832461519923, -0.01891577246441517, -0.2025556770949569, 0.20274200220125205, 0.00016884275058576986, -0.0018446929371566966, 0.20255567885226403, 0.20270722760384202, 0.018880854083469463, 0.00016884260309214474, 0.00016882111613007852, -1.912018686869405e-06, -0.018915793954696503, 0.018880832475925865, 0.001658556644385253, -0.0018270255905967817]
http://services/10.60.38.181/sock-shop/queue-master/profile	[-0.1886176578245124, -0.024236376633835377, 2.2405524387714776e-08, 0.002151350144710075, 2.5815276650135886e-10, -0.0019495087792519644, -0.18861766014768164, 0.18884767283572243, -2.2041689489757386e-07, -2.323771265343509e-09, 0.024051727573932365, -2.256882329928682e-06, 0.1884090633093342, -0.18646630768009914, 0.002153607027040328, 2.1665936005735972e-05, -2.392307648910126e-05, 0.18864135993441736, -0.002151325415718932, 0.18880026835685793, -0.00020633507795971885, -0.00023003745266621538, -0.18841112472909233, 2.3237679357616106e-09, -0.024258305507691445, 0.002151348079392788, 3.2782037274331466e-11, 0.002151350144412915, -0.1886176601479828, -0.024258085060604288, 2.2048595090778483e-07, -2.1663645618219892e-05, -0.18861765808236397, -0.02405175000615305, -0.18644238692967022, 0.002153584621519636, 0.002175272963050074, 3.727456464904038e-15, 0.00020633272464031977, 3.870900716502874e-14, 0.024258062651892454, 0.024260319534523258, 0.18861766014483008, 0.0021775275251014166, 0.1886174149989013, -0.188617655501042, 0.00023026019017962022, 0.0019472717208192374, -1.9804126931767628e-07, 0.1884111247322801, -0.0242583055073906, 0.18861539836025817, -0.024075452377738407, -0.0021299046586854696, 2.1663612535661677e-05, -0.002153607030231774, 0.024027804527331015, 0.0021533641683577705, 2.5811370150116065e-10, 2.2592025700781885e-06, 0.1886176575663593, -2.1665936006091967e-05, -0.00020631264251224252, -0.18646405079747175, 0.18861991470687772, 0.0021533866069219135, 0.18861539862186383, 0.002153607056896333, -0.18861766015117398, -0.024051727861671986, 0.0002063373715424504, -0.002153364171506456, 0.0021538274767209484, 0.1864423869267796, -0.024258062909744027, -0.0019474923958668702, -0.024051507157030055, -0.00020633530622109057, 2.2045027867824847e-07, 0.0021535846215232904, 0.00020631267214189864, -0.18646383034778777, 2.2438603595408737e-08, -0.18841132045266876, 2.2568823302846746e-06, -0.0021513478180555695, 0.002151325415425133, -0.002151347820945835, 0.18646405053931564, -0.00018261053234554058, -0.0021515682712214767, 0.02405398677973302, -0.18861765756605844, 0.0021536070601232003, -0.02407542993909908, 0.18861787827448948, -0.1886154009424827, -0.0021536070302742316, 0.0021536070238525463, 0.0002063350512597702]
http://pods/10.60.38.181/sock-shop/orders-6496fcd6f7-qcmj7/contains	[-2.1897436193015423e-09, -0.03397715838804772, -0.0029631780107412077, -2.4180546417463135e-05, 2.6564269859300953e-05, -0.003234405911807481, 2.694152388412319e-07, 2.8946139452586408e-05, 0.003236785793950075, -0.002934472572127478, -0.033674818428910236, -2.6539560545903064e-05, -0.26686908745928284, -0.26686908766159284, 0.0002757529813227816, 0.00027575099594955184, -2.3858928956840664e-06, -0.03370374186266712, 2.6712871836160774e-08, -0.26686855077988636, 0.0029610369896496446, 0.002987600887184247, 0.03370615048365602, 2.4178338441096638e-05, -0.033977160559451096, -2.6744792641367233e-07, -0.26686855476903404, -0.0029610635163836337, -0.0032341366624469518, 0.03370349916239425, 0.00027334235900776724, 0.003234136478523059, 1.8615473869322704e-10, 0.0032320198308042223, -0.2639077813902877, 0.03370349916222063, -0.0029852191857158094, 0.00024921362533279344, -0.03400133872803257, 0.03370615246902925, 0.0026852878453194986, 2.0037744206403567e-09, 0.00027336708633442865, -0.03395056959507541, 2.6539542330252214e-05, -2.4709453245116805e-08, 2.92325162022807e-07, 2.3837052278424007e-06, -0.0002757509779041905, 0.26363417358457175, 2.385708987041873e-06, -0.2639077833916305, -0.0032344057256358367, -0.03370379128317063, -0.033706175174738735, 0.03367958621362661, 0.0029610386392997967, 2.6804968607188176e-05, 1.8616831908088612e-10, -2.6564437813653914e-05, -2.3818898863840197e-06, -0.00027336706846266777, 0.26686882221710023, 2.6564251812328186e-05, 2.6586957182451555e-05, -0.0029610370058199896, 0.002961034816045679, 0.2609467445847186, 0.002961036839754292, -2.2891879255973458e-08, 0.0002975741575634865, -0.0002733670863377395, 0.03370138268470551, -0.2639101672649832, 0.00320781476093503, -0.00027572626877631805, 1.8407894640739327e-10, 2.3839096151378406e-06, -2.6298825351522273e-05, -0.26390540152220776, -0.0002733670844307864, -2.689905684139219e-08, 2.897084875079243e-05, 2.659096453073673e-05, -0.002987601091399598, -0.0029610615311792578, -0.2639077835781411, 2.0757629861840067e-12, -0.0029586529119251443, 0.00027575095986048467, -0.000299663722284742, 0.0002730976528811525, 0.26686884473648453, -0.002987333641397392, 2.6542612186756537e-07, 0.26363441611912447, 0.0029610633485827377, -0.0029610370077102714, -0.03397713366053385, 2.629683982155404e-05]
http://pods/10.60.38.181/sock-shop/user-db-6ccbdb454c-q9dxm/contains	[1.2321236822019826e-06, -0.19119249217747486, 1.3625036070134283e-08, 1.1787160436200187e-05, 1.1628824283696972e-09, 0.18962657046175863, -0.016933111487948918, -0.18948624418808532, -0.17268292975199728, 0.1896147956719591, -0.001706248087827637, -0.1912043845672755, 0.0001296782809496785, -0.016800744778107127, 0.01693188060930814, 0.17282459230497463, 0.0169318805263553, 0.0014479106707670371, -0.1879060844075306, 0.0017192674648602638, -0.018509562441890084, -1.2322150798018636e-06, -1.1875430619737769e-07, 0.1894969054349602, -0.18949666683001867, -0.015224386779288043, -9.850512916086665e-11, -1.1773626930621057e-05, 1.189355268308776e-05, -0.0017074813765699188, -0.00012855139241526608, 0.016801976985271933, 0.18777876504022534, 0.016673542027842565, 0.1728139319495902, -1.4705693699421148e-08, 0.0017075989743792356, 0.18790719776979967, 0.016802214608193096, 1.1773626202381072e-05, 0.01680209565675735, 1.232033614922811e-06, -0.0015777101397177133, -0.01837977766294738, 0.18948501089163455, 1.2321243439017406e-06, 0.016790428610638578, -0.001565921814221307, 0.016931879271353152, 1.1557748359786404e-09, 0.01522563243780016, 0.016930649474892815, -0.01667231097638074, 0.016800863630904998, -0.01680209683604611, -0.018381023320804477, 0.18947311958408, -0.18948499852956782, -0.00012978468821230575, -1.1893544900952484e-05, 0.0014479095899766114, -0.18791921008316098, -1.1983423562875265e-07, 0.18948502550738708, 0.01679020462131741, 0.00014154485666909128, 0.01667229744925304, 0.18791909131390472, -1.1787251827005098e-05, -0.19106270848782078, 1.350886492715948e-06, -0.01836813624240591, -0.18791908889595516, -0.18948502551515573, 0.20615732296514447, -1.163617316067421e-09, -7.288290237780586e-13, -0.018250006516090014, 1.177488910595346e-05, 0.016802095672435527, -0.18961479664560738, 0.00011789247276284278, 0.016813988143659683, 0.00013113556678393662, 0.001576462153912071, -1.1773619015005621e-05, 1.3534239961938893e-08, -1.1773626930536909e-05, -0.18935522711131716, -0.01680332797112322, -0.00012978360676150558, 0.18947335710756932, 0.18777751823364872, 1.1654956172695907e-05, -1.2321164282968233e-06, -0.19119261095603055, -1.1557681672298877e-09, -0.016813989307998455, -0.00012978477036465318, -1.1773536194836638e-05]
http://pods/10.60.38.181/sock-shop/payment-6c698f689b-vlkhq/deployed_in	[-1.4155753444225957e-06, 0.018165034921814077, 0.1879369686043947, 0.18666637550483015, 0.0015855426457776676, 0.015008069468011753, 0.0015855574316973157, 0.18793568950180442, 0.01660773540169197, -0.016594865331106965, 0.1896724446053229, 0.18808676537159155, 0.17149315088413977, 1.5007177845567038e-07, 0.0015699927698299143, 0.00014978220538639325, -1.4996289801445134e-07, 0.17147901519261438, 0.016593586441584006, -0.0015714070611788902, 0.0001482017724726138, 1.3481750480122537e-08, 0.00014821644110097688, -1.1857946174613265e-09, -0.18650122035423652, -0.0001355235145644536, 0.17149315100229323, 0.00014821654889911315, -0.1713435186343621, 0.016443968859553234, 0.01644538446332328, -0.00014948206205221787, -0.1880869007736502, -0.01659359981685062, -0.17147902878325616, 1.4272172459292503e-05, 8.352729650250938e-17, 0.00015089753906432905, 0.1714791787483289, 0.18793696848724306, 0.18808533394085222, -0.0015714229154797019, 1.500622021659764e-07, -0.18807262860958174, -0.0015855303488397953, 0.01674181755033968, 0.016593613299573953, 0.17149314960113607, 0.0015714217392822976, 0.01816487146551582, 0.01674338201265157, 0.015022328051025482, -0.001570019627838217, 1.4122101773989885e-05, -0.00014821655837397984, 0.001585530349932207, 0.015170408227455596, -0.0015714229155910436, -0.00015104653264352014, 0.00014978232244582733, 0.17147902878435778, 0.18793710507594508, 0.18808674951618845, -0.1714930008229295, -0.016743081995953837, -1.4108619022455996e-05, -0.18651532897218664, -1.1952595757099806e-09, 1.1763096022205996e-09, 0.1865153288643786, 1.3972031302412737e-05, -0.016741816365639164, 1.412092567794608e-05, 0.0015728385098862229, -0.0015714363983317398, -0.17149313728511706, 1.2935826051694067e-09, 0.00013692443076630096, -0.016579477607177144, 0.016593599807377308, -0.17164135405876224, -0.0015855425392937706, -0.0015855573049493624, -0.18795139074191855, -0.01659359852446425, 0.1879385353295042, -0.0015715716927044326, -1.4135584718398743e-05, -1.3473479293995496e-08, -1.1716165062165732e-10, -0.1880867518971313, 0.01659359981575822, -0.1896722810509342, 0.016595015411146646, -1.4120914998396531e-05, -0.001423205073332103, 1.4143990356034436e-06, -1.4278818776391587e-06, 0.1880867360238906, 0.0015855451251640155]
http://pods/10.60.38.181/sock-shop/front-end-858b4ff57-55bg5/deployed_in	[0.01744790060754695, -0.00016638381726554347, 0.1740784745452488, 0.017630835420426746, 0.17196843968773962, -1.203572958860986e-13, -1.6990341246007463e-06, -1.6581556349478476e-05, 0.17374756769968602, -0.017780657067806887, 1.657989917195028e-05, -0.01778083790694074, 1.639904330989447e-05, 0.17195337465096944, 1.6749090434823183e-09, 1.8252977945248863e-07, -0.1719516772919957, 0.15613160029633902, -0.17392885326760857, 0.001958896915163593, -0.17391225552738118, 0.01777897239602826, 0.17374606876547086, -0.0019440307488272802, 0.017630851458054084, -0.017780655409244946, -0.0001663694532933532, 0.17195167394192423, 0.01763066892827463, -0.1740769904203099, -0.017449551368398975, -0.17392867077104907, -0.00014998660949732204, 1.60250173900745e-10, 0.17374756755715953, 0.001960778624074738, -1.656552007704487e-05, 0.001958897075523659, 0.19136014009741084, 0.017764089871444205, 0.1739124542397937, -1.6669589801240712e-06, -0.1739122732412837, -0.017615951383541745, -0.1719516739585439, 0.17391227171250517, 0.17195149310255023, 0.00016638549217458693, 0.001962280620816222, -0.001958913128515533, -0.00016471851670655596, -0.00016638381713502044, -0.017780655408011648, -0.017447882879514293, 0.0001665680053457849, -0.00016638732633186628, 0.001962295145028015, 0.0019622792511618473, 0.01763084992928458, -1.6830118606867117e-06, -0.017614268385679567, 1.6829964986375069e-06, 0.017630835261301332, -1.6751507234811322e-09, -0.0019440145508194035, 0.173912271886994, -0.1739288372465806, 0.001958913097795412, 0.17391227005283783, -1.6831568576320894e-06, 0.0019604134361180963, -0.17407883973334487, 0.17389569016778447, -0.001943831877148416, 0.017614285921508478, -0.00016638716708612116, -0.17391395639828186, -0.01761425386282227, -0.01778063951537878, 1.82499049175474e-07, 0.017780639193393306, 0.17392903595888304, 0.1719350925445801, 0.00016470251116192794, 0.017780639370372903, 0.00016638549228575357, 0.01761260308661477, -0.17374588455941853, -1.6990340146795007e-06, 0.0001663871672166056, -0.17389570619130212, 1.6399043057932884e-05, -1.5374792577734813e-11, 0.17392867092893885, 0.00016620296115155503, -0.17391228774888629, 0.17374587019556545, -1.2448441098927555e-12, 0.1719682732109623, -1.6037647791092643e-08]
http://pods/10.60.38.181/sock-shop/orders-6496fcd6f7-tw8sm/deployed_in	[-0.00020689237347131805, 0.002319861715748805, 1.6424775457500842e-06, -0.002092413257195191, -1.791809928474184e-06, 0.1830866197384623, 0.18536538325895363, 0.00018437433322749218, -0.000208699889189908, 0.0001863676648906307, 0.1855724580721728, 1.8090506429346118e-06, 0.0002086998890134577, 1.5882879634371493e-10, -2.0556084726226243e-05, 0.00020869819284935416, -0.00022563755066931434, -0.00020688897946906606, -0.00020508144851321954, 2.0542093081927082e-05, 0.00020690791837960724, -0.02103146248886453, -0.02101092039593978, 2.0540539994068354e-05, -0.18534304935428295, -0.0022993211599812865, 0.18536540064124327, -0.002297512124752028, 0.18536523392289633, 0.0023011305301719864, 0.18536556739452661, 0.021031460792861268, -0.021217977807388193, -0.02101092209210557, 0.18536538309453712, -1.6673599315600297e-07, -0.18536556739432952, 0.021010936101375482, 2.0557637634094972e-05, 1.8109076868993781e-06, -0.02101092037849246, 0.1855926649969274, 0.021012727911126045, -0.18306607764370267, 1.8090509991896873e-06, 0.18306607918101703, -0.00020705739603117787, 1.8109078651812635e-06, 0.18515852736535207, 0.18534486027938077, 0.1853448775028261, -0.02100909380026817, 0.18515850828504113, -0.18536720985276775, -0.020802052074952542, 1.7401419867579633e-08, -0.02103147817684756, 1.9761078634163703e-06, 0.18766472196008951, -2.054055742595374e-05, 0.00018635027888980015, -0.18306606209879236, -0.0022994882134885946, 0.18536556737705853, 2.0540235859875938e-05, -0.1851567007522315, 0.18557048042847513, -0.00020689067563151294, 0.000205230960884997, 2.0373502078399024e-05, 0.0020924306413212424, 0.023310074818252036, 0.021009111345120374, 0.0023011322265123653, -0.021011087290782684, -0.18306445256976733, 0.00020672394352741483, 0.00020687329316187997, -1.976108221482459e-06, 0.021010920396119924, 0.0023011477731001945, -2.0373502097507268e-05, 0.021009111345120374, 0.0, -0.00020705910944539667, -0.18306624607382266, 0.00020868420102671136, -0.002278781084664094, -0.1853859393592524, 0.18306607950056847, -0.18557229133432362, 0.0022993040760807366, -0.00020705757215011696, -0.02103129575285023, -0.02101092037849432, 1.791809949424312e-06, -0.1853652356190584, -0.0022976788430988477, -0.18536540235485455, 0.020824387673786204]
http://containers/10.60.38.181/sock-shop/queue-master/profile	[0.005167085130569883, 4.062374530596422e-06, 4.314928567179983e-05, 4.3188276026941586e-05, -0.005167450374909078, 0.004293885068547778, 0.0042938814914631074, 0.00429388503029638, -0.004293881126207415, 0.044148983189047156, -0.04414898708638374, -0.31623680643704927, 4.31496881887976e-05, 4.062368372518578e-06, -0.27256739252291656, -0.04414898318284042, -0.00429347769703704, -4.344808683451501e-09, 0.00429388112620782, -0.0004371492651682582, -3.6480361903653426e-07, 0.044191768029150924, -4.2823434250309654e-05, -0.00044044336771655913, -0.2729654154839855, 0.00044084679747348, -0.31667355187516033, 3.876105966674729e-05, -0.31667314843924455, 4.7250651148003704e-05, -4.278484635914698e-05, -4.344763891805493e-09, -0.004726603174922099, -0.004293885509267443, -3.872247177600651e-05, -4.0339195776408234e-07, -4.413101493562238e-10, 4.97014995132627e-13, -3.6447656610039313e-07, -4.278448160046963e-05, 0.005167454681510646, 3.908771715743333e-05, -3.6484803201031093e-07, -4.062368372518578e-06, 0.3167203990521368, -4.427216404950788e-06, 4.3149687736082035e-05, 0.04414492080776422, 4.062368372518578e-06, 0.00043638099313261005, -4.344812550862068e-09, -0.03985509774957483, -4.6847221435417454e-05, 4.34480903503428e-09, -0.004730665511253912, -0.3166776138027676, 0.004730669856604279, 4.062375121026961e-06, -0.0004367800780330322, 4.465804287886422e-06, 4.278484690088331e-05, -0.00044084679688264516, 4.3149688180904565e-05, -3.775046254085244e-11, -4.4271781048940474e-06, -4.034292155360963e-07, 0.004730669856111166, 0.004730665548511226, 0.004293880723152636, -0.044148983182840384, 0.3166776142435767, -3.64438815602694e-07, 0.004293478100005857, 0.00043678011578743243, 6.206701742350189e-12, 0.00044080776877744517, -0.004734727929839008, -3.6484803285410964e-07, 4.27848458173755e-05, 4.7212062763693454e-05, 0.03985104008510856, 3.902568843753518e-15, -4.74781916280824e-09, -4.786118692174614e-09, -4.318827557468308e-05, 0.04419176802969658, 4.2823396495979705e-05, -4.27462579756981e-05, 4.28237990494366e-05, 0.004293885873529106, -3.9126266748134944e-05, 0.00043678405758597056, -0.36082659742686984, 0.31667761420577806, 0.005167454681465854, -0.044586171034905406, -4.2784443348650044e-05, 0.0004367892084225565, -0.00473062655815612, 3.902568843753518e-15]
